price,year,make,model,bodytype,transmission,odometer,drivetrain,age,annual_km
35699,2020,Gmc,Terrain,SUV,Automatic,13146,awd,3,4382
40975,2017,Volkswagen,Golf,Hatchback,Manual,73630,awd,6,12271
44499,2020,Jeep,Grand,SUV,Automatic,60731,4x4,3,20243
35975,2020,Volkswagen,Tiguan,SUV,Automatic,13092,awd,3,4364
36998,2019,Jeep,Compass,SUV,Automatic,35524,other,4,8881
39888,2018,Jeep,Wrangler,SUV,Automatic,73880,4x4,5,14776
21489,2016,Toyota,Corolla,Sedan,Automatic,102679,fwd,7,14668
38990,2017,Ford,Explorer,SUV,Automatic,33570,awd,6,5595
28989,2016,Bmw,X1,SUV,Automatic,67388,awd,7,9626
65990,2020,Gmc,Sierra,Truck,Automatic,88913,4x4,3,29637
48990,2019,Ford,Ranger,Truck,Automatic,57741,4x4,4,14435
35489,2015,Bmw,X5,SUV,Automatic,95355,awd,8,11919
28888,2017,Jeep,Cherokee,SUV,Automatic,110622,4x4,6,18437
23999,2017,Jeep,Patriot,SUV,Automatic,98970,4x4,6,16495
30999,2018,Ford,Edge,SUV,Automatic,59688,awd,5,11937
44108,2018,Ford,F-150,Truck,Automatic,40291,4x4,5,8058
11795,2013,Nissan,Juke,Wagon,Automatic,192575,fwd,10,19257
45990,2018,Bmw,2,Coupe,Manual,37851,rwd,5,7570
6000,2009,Hyundai,Santa,SUV,Automatic,185643,other,14,13260
42995,2018,Dodge,Durango,SUV,Automatic,129251,awd,5,25850
39990,2019,Ford,Edge,SUV,Automatic,29699,awd,4,7424
52990,2019,Gmc,Sierra,Other,Automatic,57861,4x4,4,14465
63990,2020,Ford,Explorer,SUV,Automatic,21310,4x4,3,7103
31888,2018,Ford,Edge,SUV,Automatic,57395,other,5,11479
35888,2018,Chevrolet,Silverado,Other,Automatic,66461,4x4,5,13292
53995,2021,Dodge,Charger,Sedan,Automatic,3978,awd,2,1989
28990,2018,Nissan,Rogue,SUV,Automatic,56552,awd,5,11310
24899,2018,Kia,Soul,Hatchback,Automatic,38065,fwd,5,7613
35299,2015,Land,Rover,SUV,Automatic,88280,4x4,8,11035
28995,2017,Honda,Civic,Sedan,Manual,87462,fwd,6,14577
16990,2015,Ford,Escape,SUV,Automatic,172427,4x4,8,21553
36990,2016,Lincoln,Mkx,SUV,Automatic,64071,awd,7,9153
7995,2013,Dodge,Grand,Minivan,Automatic,256652,fwd,10,25665
57888,2019,Ram,1500,Truck,Automatic,33703,4x4,4,8425
54800,2018,Gmc,Sierra,Truck,Automatic,70952,4x4,5,14190
25999,2017,Ford,Escape,SUV,Automatic,88183,4x4,6,14697
34995,2018,Jeep,Wrangler,SUV,Manual,68758,4x4,5,13751
71999,2019,Gmc,Yukon,SUV,Automatic,73422,4x4,4,18355
18995,2014,Ram,1500,Truck,Automatic,263587,4x4,9,29287
32955,2019,Mazda,Cx-5,SUV,Automatic,117819,awd,4,29454
19899,2017,Gmc,Terrain,SUV,Automatic,88336,fwd,6,14722
54630,2022,Dodge,Durango,SUV,Automatic,4697,awd,1,4697
28995,2021,Jeep,Compass,SUV,Automatic,46468,fwd,2,23234
29289,2019,Volkswagen,Jetta,Sedan,Automatic,56746,fwd,4,14186
34590,2019,Jeep,Cherokee,SUV,Automatic,76205,awd,4,19051
21995,2015,Bmw,3,Sedan,Automatic,157410,awd,8,19676
19995,2014,Ram,1500,Truck,Automatic,241201,4x4,9,26800
34299,2019,Mazda,Cx-5,SUV,Automatic,22112,4x4,4,5528
25149,2019,Kia,Forte,Sedan,Automatic,62588,fwd,4,15647
18500,2014,Bmw,X3,SUV,Automatic,127856,other,9,14206
66995,2022,Toyota,4runner,SUV,Automatic,11871,4x4,1,11871
40990,2017,Ford,F-150,Truck,Automatic,66140,4x4,6,11023
66990,2018,Gmc,Yukon,SUV,Automatic,75915,4x4,5,15183
52999,2019,Volkswagen,Atlas,SUV,Automatic,54226,awd,4,13556
48990,2020,Ford,Explorer,SUV,Automatic,18214,4x4,3,6071
38950,2020,Ford,Escape,SUV,Automatic,16819,awd,3,5606
38990,2017,Ram,1500,Truck,Automatic,124700,4x4,6,20783
24490,2014,Acura,Rdx,SUV,Automatic,113771,awd,9,12641
66995,2019,Gmc,Yukon,SUV,Automatic,65374,4x4,4,16343
57988,2019,Lexus,Rx,SUV,Automatic,34052,awd,4,8513
60101,2014,Ram,3500,Truck,Automatic,183303,4x4,9,20367
45695,2021,Ram,1500,Truck,Automatic,12485,4x4,2,6242
29999,2017,Mercedes-benz,Cla,Sedan,Automatic,111364,awd,6,18560
25979,2014,Ram,1500,Truck,Automatic,135010,4x4,9,15001
49276,2019,Ford,Explorer,SUV,Automatic,58549,4x4,4,14637
44369,2015,Dodge,Challenger,Sedan,Automatic,99087,rwd,8,12385
31999,2018,Hyundai,Tucson,SUV,Automatic,23122,awd,5,4624
23995,2017,Dodge,Grand,Minivan,Automatic,134349,fwd,6,22391
28980,2016,Subaru,Wrx,Sedan,Automatic,144688,awd,7,20669
73888,2020,Mercedes-benz,E-class,Sedan,Automatic,10867,awd,3,3622
20489,2017,Nissan,Altima,Sedan,Automatic,108967,fwd,6,18161
42489,2019,Toyota,Rav4,SUV,Automatic,22116,awd,4,5529
21999,2016,Hyundai,Tucson,SUV,Automatic,153190,4x4,7,21884
22699,2017,Dodge,Journey,SUV,Automatic,63322,other,6,10553
29999,2017,Hyundai,Santa,SUV,Automatic,52850,4x4,6,8808
27988,2018,Jeep,Compass,SUV,Automatic,108060,awd,5,21612
61998,2021,Toyota,4runner,SUV,Automatic,19351,4x4,2,9675
48995,2022,Subaru,Outback,SUV,Automatic,16891,awd,1,16891
29999,2017,Kia,Sorento,SUV,Automatic,103067,4x4,6,17177
37990,2017,Ram,1500,Truck,Automatic,96291,4x4,6,16048
15449,2015,Dodge,Journey,SUV,Automatic,137910,fwd,8,17238
57998,2021,Lexus,Is,Sedan,Automatic,18502,awd,2,9251
30799,2015,Ram,1500,Truck,Automatic,93401,4x4,8,11675
28990,2016,Mercedes-benz,Gla,SUV,Automatic,80310,awd,7,11472
35980,2019,Hyundai,Tucson,SUV,Automatic,74932,awd,4,18733
16888,2016,Volkswagen,Jetta,Sedan,Automatic,175046,fwd,7,25006
29489,2018,Bmw,X1,SUV,Automatic,121991,awd,5,24398
2950,2009,Acura,Mdx,SUV,Automatic,231073,other,14,16505
19988,2014,Ford,Edge,SUV,Automatic,123029,awd,9,13669
22888,2016,Ford,Edge,SUV,Automatic,143202,other,7,20457
54999,2021,Dodge,Durango,SUV,Automatic,11351,awd,2,5675
23990,2019,Chevrolet,Trax,SUV,Automatic,88073,awd,4,22018
23972,2015,Ford,Mustang,Sedan,Automatic,105665,rwd,8,13208
54888,2021,Dodge,Durango,SUV,Automatic,26726,awd,2,13363
42990,2019,Ford,F-250,Truck,Automatic,157429,4x4,4,39357
27640,2017,Toyota,Camry,Sedan,Automatic,126677,fwd,6,21112
26989,2016,Audi,A4,Sedan,Automatic,85768,awd,7,12252
31459,2016,Ram,1500,Truck,Automatic,73136,4x4,7,10448
19980,2017,Hyundai,Sonata,Sedan,Automatic,152101,fwd,6,25350
34089,2020,Toyota,Camry,Sedan,Automatic,15896,fwd,3,5298
27489,2015,Audi,Q5,SUV,Automatic,108138,awd,8,13517
30990,2019,Subaru,Impreza,Sedan,Automatic,49599,awd,4,12399
950,2002,Mercedes-benz,E-class,Sedan,Automatic,211183,other,21,10056
24988,2018,Chevrolet,Equinox,SUV,Automatic,130924,fwd,5,26184
58800,2021,Ram,1500,Truck,Automatic,50759,4x4,2,25379
28888,2014,Ram,1500,Truck,Automatic,117267,4x4,9,13029
47888,2018,Nissan,Titan,Truck,Automatic,53002,4x4,5,10600
32601,2015,Lexus,Is,Sedan,Automatic,92026,awd,8,11503
25990,2018,Toyota,C-hr,Hatchback,Automatic,71810,fwd,5,14362
31989,2017,Toyota,Sienna,Minivan,Automatic,126527,fwd,6,21087
27489,2017,Nissan,Murano,SUV,Automatic,107582,awd,6,17930
37601,2018,Toyota,Avalon,Sedan,Automatic,22656,fwd,5,4531
26990,2018,Ford,Escape,SUV,Automatic,54616,4x4,5,10923
24988,2019,Kia,Forte,Sedan,Automatic,79268,fwd,4,19817
20990,2016,Volkswagen,Passat,Sedan,Automatic,118976,fwd,7,16996
22789,2018,Nissan,Sentra,Sedan,Automatic,56999,fwd,5,11399
32789,2017,Bmw,3,Sedan,Automatic,56557,awd,6,9426
28990,2016,Jeep,Cherokee,SUV,Automatic,62548,4x4,7,8935
25988,2016,Mitsubishi,Outlander,SUV,Automatic,59170,awd,7,8452
23950,2017,Nissan,Rogue,SUV,Automatic,108095,awd,6,18015
59948,2019,Ram,3500,Truck,Automatic,53849,4x4,4,13462
46980,2019,Ford,Edge,SUV,Automatic,45977,awd,4,11494
50999,2021,Jeep,Grand,SUV,Automatic,23171,4x4,2,11585
29990,2021,Toyota,C-hr,Minivan,Automatic,27771,fwd,2,13885
61601,2017,Lexus,Gx,SUV,Automatic,63751,4x4,6,10625
41888,2021,Hyundai,Santa,SUV,Automatic,4986,awd,2,2493
27888,2017,Nissan,Murano,SUV,Automatic,131576,other,6,21929
78888,2021,Nissan,Armada,SUV,Automatic,14506,4x4,2,7253
38888,2019,Bmw,4,Sedan,Automatic,58800,4x4,4,14700
29489,2018,Ford,Ecosport,SUV,Automatic,7319,4x4,5,1463
23888,2016,Kia,Sedona,SUV,Automatic,144269,fwd,7,20609
13990,2013,Dodge,Grand,Other,Automatic,111001,fwd,10,11100
39498,2019,Ford,F-150,Truck,Automatic,105684,4x4,4,26421
48900,2020,Toyota,Rav4,SUV,Automatic,12245,awd,3,4081
38789,2020,Subaru,Wrx,Sedan,Manual,19300,awd,3,6433
30990,2020,Nissan,Rogue,SUV,Automatic,12586,fwd,3,4195
42489,2018,Mercedes-benz,Glc,SUV,Automatic,38643,awd,5,7728
23990,2014,Mazda,Cx-5,SUV,Automatic,114998,awd,9,12777
43989,2020,Jeep,Compass,SUV,Automatic,26273,4x4,3,8757
30989,2016,Acura,Rdx,SUV,Automatic,87369,awd,7,12481
90601,2021,Lexus,Gx,SUV,Automatic,35484,4x4,2,17742
23989,2017,Ford,Fusion,Sedan,Automatic,80269,awd,6,13378
44980,2017,Chevrolet,Silverado,Truck,Automatic,140277,4x4,6,23379
37489,2019,Hyundai,Santa,SUV,Automatic,30722,awd,4,7680
26990,2019,Hyundai,Kona,SUV,Automatic,96487,awd,4,24121
37489,2017,Mercedes-benz,C-class,Sedan,Automatic,42669,awd,6,7111
39888,2019,Toyota,Rav4,SUV,Automatic,60552,awd,4,15138
36378,2017,Ram,1500,Truck,Automatic,147320,4x4,6,24553
32490,2017,Ford,F-150,Truck,Automatic,134535,4x4,6,22422
58950,2021,Jeep,Gladiator,Other,Manual,7792,4x4,2,3896
46273,2018,Toyota,Tundra,Truck,Automatic,100210,4x4,5,20042
65990,2020,Chevrolet,Silverado,Truck,Automatic,115153,4x4,3,38384
49999,2020,Ram,1500,Truck,Automatic,44816,4x4,3,14938
27489,2017,Volkswagen,Tiguan,SUV,Automatic,51763,awd,6,8627
31990,2019,Chevrolet,Equinox,SUV,Automatic,49163,awd,4,12290
30989,2019,Honda,Civic,Sedan,Automatic,7453,fwd,4,1863
38990,2019,Jeep,Compass,SUV,Automatic,26611,awd,4,6652
42990,2020,Gmc,Sierra,Truck,Automatic,164532,4x4,3,54844
19990,2016,Toyota,Corolla,Sedan,Automatic,55746,fwd,7,7963
55590,2020,Jeep,Grand,SUV,Automatic,30096,4x4,3,10032
26988,2018,Mazda,Mazda3,Hatchback,Automatic,93504,fwd,5,18700
24489,2013,Mercedes-benz,M-class,SUV,Automatic,137385,awd,10,13738
11990,1993,Gmc,Sierra,Truck,Automatic,185408,4x4,30,6180
36989,2019,Toyota,Rav4,SUV,Automatic,30812,awd,4,7703
39895,2019,Nissan,Murano,SUV,Automatic,32951,awd,4,8237
57601,2018,Lexus,Rx,SUV,Automatic,52242,awd,5,10448
21995,2017,Kia,Forte,Sedan,Automatic,51860,fwd,6,8643
33975,2017,Volkswagen,Beetle,Hatchback,Automatic,40206,fwd,6,6701
54990,2018,Mercedes-benz,Glc,SUV,Automatic,56445,awd,5,11289
78990,2019,Jeep,Grand,SUV,Automatic,40000,awd,4,10000
30989,2018,Nissan,Rogue,SUV,Automatic,74371,awd,5,14874
31990,2019,Ford,F-150,Truck,Automatic,196959,4x4,4,49239
1950,2006,Bmw,X5,SUV,Automatic,310870,other,17,18286
18990,2018,Mazda,Mazda3,Sedan,Automatic,108218,fwd,5,21643
38899,2018,Cadillac,Xt5,SUV,Automatic,63692,awd,5,12738
28590,2018,Chrysler,300,Sedan,Automatic,103550,rwd,5,20710
61995,2020,Ram,1500,Truck,Automatic,51880,4x4,3,17293
31036,2016,Acura,Mdx,SUV,Automatic,105469,awd,7,15067
19980,2015,Ford,Explorer,SUV,Automatic,154972,4x4,8,19371
63318,2021,Toyota,Tundra,Truck,Automatic,18087,4x4,2,9043
22995,2018,Kia,Forte,Sedan,Automatic,57800,fwd,5,11560
12999,2011,Honda,Cr-v,SUV,Automatic,130214,awd,12,10851
32888,2016,Acura,Mdx,SUV,Automatic,133415,awd,7,19059
48988,2018,Gmc,Sierra,Truck,Automatic,106917,4x4,5,21383
61999,2021,Bmw,X3,SUV,Automatic,24385,4x4,2,12192
32489,2018,Kia,Sportage,SUV,Automatic,43181,awd,5,8636
25888,2016,Nissan,Murano,SUV,Automatic,152405,awd,7,21772
23788,2014,Nissan,Pathfinder,SUV,Automatic,130464,4x4,9,14496
40980,2018,Chevrolet,Camaro,Sedan,Automatic,55239,rwd,5,11047
25489,2014,Mercedes-benz,C-class,Sedan,Automatic,44079,awd,9,4897
35990,2019,Ford,Edge,SUV,Automatic,60536,awd,4,15134
40990,2017,Ram,1500,Truck,Automatic,104375,4x4,6,17395
23489,2015,Toyota,Corolla,Sedan,Automatic,25680,fwd,8,3210
34590,2018,Ford,Explorer,SUV,Automatic,144938,4x4,5,28987
24789,2016,Honda,Accord,Sedan,Automatic,100624,fwd,7,14374
57089,2019,Volvo,Xc90,SUV,Automatic,31314,awd,4,7828
33990,2019,Ford,Escape,SUV,Automatic,19357,awd,4,4839
28090,2019,Honda,Civic,Sedan,Automatic,53028,fwd,4,13257
48590,2016,Mercedes-benz,Gle-class,SUV,Automatic,82598,4x4,7,11799
23888,2014,Infiniti,Qx60,SUV,Automatic,166146,awd,9,18460
56888,2020,Chevrolet,Silverado,Truck,Automatic,67244,4x4,3,22414
30888,2019,Toyota,Camry,Sedan,Automatic,63828,fwd,4,15957
52436,2020,Gmc,Sierra,Truck,Automatic,88012,4x4,3,29337
55990,2020,Acura,Mdx,SUV,Automatic,41522,awd,3,13840
19990,2013,Jeep,Wrangler,SUV,Manual,161195,4x4,10,16119
22888,2015,Nissan,Rogue,SUV,Automatic,101414,awd,8,12676
36888,2018,Nissan,Murano,SUV,Automatic,47478,awd,5,9495
7990,2010,Nissan,Pathfinder,SUV,Automatic,285100,4x4,13,21930
31990,2017,Lincoln,Mkx,SUV,Automatic,118543,awd,6,19757
42500,2017,Dodge,Durango,SUV,Automatic,73600,awd,6,12266
14126,2017,Nissan,Pathfinder,SUV,Automatic,202204,4x4,6,33700
54990,2021,Ford,Explorer,SUV,Automatic,26499,4x4,2,13249
37900,2018,Jeep,Grand,SUV,Automatic,96001,4x4,5,19200
21888,2016,Mazda,Cx-3,SUV,Automatic,143778,awd,7,20539
31388,2018,Ford,Mustang,Coupe,Manual,73390,rwd,5,14678
45998,2017,Chevrolet,Silverado,Truck,Automatic,113023,4x4,6,18837
13990,2010,Jeep,Grand,SUV,Automatic,170084,4x4,13,13083
42995,2019,Lexus,Nx,SUV,Automatic,31953,awd,4,7988
33590,2019,Dodge,Charger,Sedan,Automatic,68091,rwd,4,17022
24588,2013,Toyota,Highlander,SUV,Automatic,125665,awd,10,12566
20995,2012,Jeep,Grand,SUV,Automatic,134450,4x4,11,12222
37990,2019,Ford,Edge,SUV,Automatic,92870,awd,4,23217
102990,2022,Chevrolet,Silverado,Other,Automatic,11512,4x4,1,11512
65990,2021,Volvo,Xc90,SUV,Automatic,39995,awd,2,19997
21999,2017,Dodge,Journey,SUV,Automatic,156868,awd,6,26144
15588,2011,Hyundai,Elantra,Sedan,Manual,84788,fwd,12,7065
24588,2017,Mazda,Cx-3,SUV,Automatic,82300,awd,6,13716
39990,2017,Nissan,Armada,SUV,Automatic,111057,4x4,6,18509
43887,2021,Jeep,Wrangler,SUV,Automatic,1172,4x4,2,586
32225,2018,Dodge,Grand,Minivan,Automatic,50345,fwd,5,10069
26590,2015,Land,Rover,SUV,Automatic,132174,4x4,8,16521
12990,2011,Kia,Sorento,SUV,Automatic,138839,4x4,12,11569
19980,2012,Ford,F-150,Truck,Automatic,237000,4x4,11,21545
44369,2015,Dodge,Challenger,Sedan,Automatic,99087,rwd,8,12385
23549,2019,Chevrolet,Cruze,Sedan,Automatic,131924,fwd,4,32981
25490,2016,Toyota,Camry,Sedan,Automatic,94383,fwd,7,13483
33888,2018,Toyota,Rav4,SUV,Automatic,89800,awd,5,17960
23190,2018,Toyota,Corolla,Sedan,Automatic,43604,fwd,5,8720
24989,2019,Volkswagen,Jetta,Sedan,Manual,37211,fwd,4,9302
9000,2015,Kia,Sorento,SUV,Automatic,188624,other,8,23578
57990,2019,Ram,1500,Truck,Automatic,82584,4x4,4,20646
39414,2016,Toyota,4runner,SUV,Automatic,136206,4x4,7,19458
31888,2013,Toyota,Highlander,SUV,Automatic,119292,4x4,10,11929
157500,2015,Mercedes,Benz,SUV,Automatic,24300,awd,8,3037
54995,2020,Gmc,Sierra,Truck,Automatic,21574,4x4,3,7191
22990,2015,Bmw,X1,SUV,Automatic,78282,awd,8,9785
47000,2017,Chevrolet,Silverado,Truck,Automatic,93211,4x4,6,15535
136888,2021,Bmw,X5,SUV,Automatic,33839,other,2,16919
38990,2017,Gmc,Canyon,Truck,Automatic,114463,4x4,6,19077
36090,2020,Nissan,Rogue,SUV,Automatic,14068,awd,3,4689
34989,2020,Mazda,Cx-5,SUV,Automatic,37929,awd,3,12643
49990,2019,Gmc,Acadia,SUV,Automatic,49291,awd,4,12322
36888,2019,Subaru,Forester,SUV,Automatic,67700,awd,4,16925
49990,2018,Ford,F-150,Truck,Automatic,147330,4x4,5,29466
29990,2017,Ford,F-150,Truck,Automatic,164918,4x4,6,27486
36489,2017,Audi,A4,Sedan,Automatic,33024,awd,6,5504
17989,2013,Toyota,Camry,Sedan,Automatic,80838,fwd,10,8083
39590,2019,Ford,Edge,SUV,Automatic,31915,awd,4,7978
21988,2017,Nissan,Sentra,Sedan,Automatic,85652,fwd,6,14275
10988,2013,Chevrolet,Cruze,Sedan,Automatic,128731,fwd,10,12873
73490,2016,Cadillac,Escalade,SUV,Automatic,50701,4x4,7,7243
37888,2018,Ram,1500,Truck,Automatic,140000,4x4,5,28000
38890,2017,Jeep,Wrangler,SUV,Automatic,71015,4x4,6,11835
44995,2018,Jeep,Wrangler,SUV,Automatic,130080,4x4,5,26016
16990,2017,Hyundai,Elantra,Sedan,Automatic,71000,fwd,6,11833
30876,2014,Volkswagen,Touareg,SUV,Automatic,142908,awd,9,15878
28394,2017,Ford,Fusion,Sedan,Automatic,96600,awd,6,16100
48880,2019,Toyota,Tacoma,Truck,Automatic,38456,4x4,4,9614
41995,2017,Ram,1500,Truck,Automatic,99815,4x4,6,16635
9900,2009,Volkswagen,Tiguan,SUV,Automatic,169322,awd,14,12094
50999,2021,Ford,Edge,SUV,Automatic,8168,awd,2,4084
30876,2014,Volkswagen,Touareg,SUV,Automatic,142908,awd,9,15878
42990,2019,Audi,Q5,SUV,Automatic,51984,awd,4,12996
35913,2019,Nissan,Murano,SUV,Automatic,56000,awd,4,14000
69999,2021,Gmc,Sierra,Other,Automatic,18123,4x4,2,9061
48990,2018,Ram,1500,Truck,Automatic,65988,4x4,5,13197
20988,2014,Honda,Civic,Sedan,Automatic,91276,fwd,9,10141
4300,2008,Dodge,Grand,Other,Automatic,169713,other,15,11314
25988,2018,Chevrolet,Equinox,SUV,Automatic,143661,awd,5,28732
18489,2017,Mazda,Mazda3,Hatchback,Automatic,127375,fwd,6,21229
30988,2017,Ram,1500,Truck,Automatic,134669,4x4,6,22444
73990,2019,Gmc,Yukon,SUV,Automatic,37778,4x4,4,9444
20988,2016,Ford,Focus,Hatchback,Automatic,94502,fwd,7,13500
25489,2015,Nissan,Murano,SUV,Automatic,106771,awd,8,13346
36990,2017,Ram,1500,Truck,Automatic,110032,4x4,6,18338
21888,2017,Ford,Focus,Hatchback,Automatic,95123,fwd,6,15853
25888,2015,Toyota,Rav4,SUV,Automatic,159079,awd,8,19884
23998,2017,Jeep,Patriot,SUV,Automatic,89895,4x4,6,14982
32990,2017,Audi,Q5,SUV,Automatic,104374,awd,6,17395
39990,2019,Hyundai,Santa,SUV,Automatic,32000,awd,4,8000
29490,2020,Toyota,Corolla,Sedan,Automatic,25261,fwd,3,8420
31990,2019,Dodge,Grand,Other,Automatic,31038,fwd,4,7759
35489,2018,Subaru,Wrx,Sedan,Manual,24311,awd,5,4862
27489,2018,Volkswagen,Passat,Sedan,Automatic,50642,fwd,5,10128
51990,2018,Ford,Focus,Hatchback,Manual,33407,awd,5,6681
16990,2014,Ford,F-150,Truck,Automatic,255788,4x4,9,28420
56994,2020,Ram,1500,Truck,Automatic,34468,4x4,3,11489
42500,2017,Dodge,Durango,SUV,Automatic,73600,awd,6,12266
38990,2018,Audi,Q5,SUV,Automatic,69102,awd,5,13820
9999,2012,Hyundai,Santa,SUV,Automatic,231887,4x4,11,21080
21995,2015,Ram,1500,Truck,Automatic,251226,4x4,8,31403
10988,2012,Mazda,Mazda3,Sedan,Automatic,159860,fwd,11,14532
14990,2013,Jeep,Grand,SUV,Automatic,178100,4x4,10,17810
53990,2019,Jeep,Wrangler,SUV,Automatic,24060,4x4,4,6015
49990,2021,Jeep,Grand,SUV,Automatic,15616,4x4,2,7808
37975,2019,Volkswagen,Beetle,Sedan,Automatic,43756,fwd,4,10939
24888,2016,Ford,Escape,SUV,Automatic,111654,4x4,7,15950
43999,2019,Jeep,Cherokee,SUV,Automatic,34246,4x4,4,8561
39489,2018,Volkswagen,Tiguan,SUV,Automatic,21584,awd,5,4316
14990,2010,Bmw,X3,SUV,Automatic,108700,awd,13,8361
45441,2019,Infiniti,Q50,Sedan,Automatic,35349,awd,4,8837
32989,2018,Toyota,Rav4,SUV,Automatic,16927,awd,5,3385
34590,2016,Gmc,Sierra,Truck,Automatic,96201,4x4,7,13743
19990,2017,Ford,Fusion,Sedan,Automatic,148799,fwd,6,24799
23990,2012,Jeep,Wrangler,SUV,Automatic,94955,4x4,11,8632
28300,2018,Nissan,Rogue,SUV,Automatic,90766,awd,5,18153
46599,2020,Infiniti,Qx60,SUV,Automatic,36688,awd,3,12229
27888,2018,Hyundai,Kona,SUV,Automatic,88654,awd,5,17730
11990,2013,Honda,Civic,Sedan,Automatic,204100,fwd,10,20410
109990,2018,Jeep,Grand,SUV,Automatic,29801,4x4,5,5960
40888,2011,Chevrolet,Silverado,Truck,Automatic,145305,4x4,12,12108
20999,2014,Ford,Escape,SUV,Automatic,99689,awd,9,11076
46998,2016,Ford,F-150,Truck,Automatic,88461,4x4,7,12637
41174,2019,Volkswagen,Beetle,Hatchback,Automatic,18184,fwd,4,4546
29188,2017,Kia,Sedona,SUV,Automatic,131682,fwd,6,21947
46995,2017,Ford,Mustang,Convertible,Manual,30115,rwd,6,5019
14990,2016,Jeep,Patriot,SUV,Automatic,176526,awd,7,25218
39489,2018,Volkswagen,Tiguan,SUV,Automatic,21584,awd,5,4316
14990,2010,Bmw,X3,SUV,Automatic,108700,awd,13,8361
45441,2019,Infiniti,Q50,Sedan,Automatic,35349,awd,4,8837
32989,2018,Toyota,Rav4,SUV,Automatic,16927,awd,5,3385
34590,2016,Gmc,Sierra,Truck,Automatic,96201,4x4,7,13743
19990,2017,Ford,Fusion,Sedan,Automatic,148799,fwd,6,24799
23990,2012,Jeep,Wrangler,SUV,Automatic,94955,4x4,11,8632
28300,2018,Nissan,Rogue,SUV,Automatic,90766,awd,5,18153
46599,2020,Infiniti,Qx60,SUV,Automatic,36688,awd,3,12229
27888,2018,Hyundai,Kona,SUV,Automatic,88654,awd,5,17730
11990,2013,Honda,Civic,Sedan,Automatic,204100,fwd,10,20410
109990,2018,Jeep,Grand,SUV,Automatic,29801,4x4,5,5960
40888,2011,Chevrolet,Silverado,Truck,Automatic,145305,4x4,12,12108
20999,2014,Ford,Escape,SUV,Automatic,99689,awd,9,11076
20990,2014,Nissan,Rogue,SUV,Automatic,110619,fwd,9,12291
68999,2018,Ford,F-150,Truck,Automatic,119516,4x4,5,23903
24999,2018,Gmc,Terrain,SUV,Automatic,144360,awd,5,28872
30089,2019,Ford,Escape,SUV,Automatic,15958,4x4,4,3989
33490,2019,Subaru,Wrx,Sedan,Manual,21692,awd,4,5423
54490,2021,Jeep,Wrangler,SUV,Automatic,20000,4x4,2,10000
48980,2020,Ford,Explorer,SUV,Automatic,73310,4x4,3,24436
33919,2017,Toyota,Rav4,SUV,Automatic,23028,awd,6,3838
40089,2019,Nissan,Pathfinder,SUV,Automatic,80970,4x4,4,20242
27910,2017,Toyota,Camry,Sedan,Automatic,64893,fwd,6,10815
73990,2021,Gmc,Sierra,Truck,Automatic,59364,4x4,2,29682
8888,2009,Honda,Accord,Sedan,Automatic,241989,fwd,14,17284
49900,2019,Volkswagen,Atlas,SUV,Automatic,62000,other,4,15500
41762,2018,Jeep,Grand,SUV,Automatic,71108,4x4,5,14221
31489,2016,Mercedes-benz,C-class,Sedan,Automatic,65289,awd,7,9327
39990,2017,Honda,Pilot,SUV,Automatic,54117,awd,6,9019
34590,2019,Honda,Civic,Hatchback,Manual,26272,fwd,4,6568
52590,2020,Toyota,Tacoma,Truck,Automatic,42434,4x4,3,14144
29990,2019,Nissan,Rogue,SUV,Automatic,55791,awd,4,13947
48849,2018,Jeep,Wrangler,SUV,Automatic,87052,4x4,5,17410
11495,2009,Subaru,Impreza,Sedan,Manual,171294,awd,14,12235
16975,2014,Volkswagen,Touareg,SUV,Automatic,205189,awd,9,22798
29995,2018,Jeep,Compass,SUV,Automatic,137011,4x4,5,27402
36489,2020,Mazda,Cx-5,SUV,Automatic,23914,awd,3,7971
17995,2014,Toyota,Corolla,Sedan,Automatic,105667,fwd,9,11740
49990,2018,Mercedes-benz,Gle-class,SUV,Automatic,56049,awd,5,11209
27490,2016,Acura,Rdx,SUV,Automatic,105372,awd,7,15053
35289,2015,Lexus,Nx,SUV,Automatic,48000,awd,8,6000
42390,2019,Toyota,Rav4,SUV,Automatic,41177,awd,4,10294
13995,2013,Mercedes-benz,C-class,Sedan,Automatic,171850,awd,10,17185
20900,2014,Chevrolet,Tahoe,SUV,Automatic,153270,4x4,9,17030
40990,2017,Ford,F-150,Truck,Automatic,66140,4x4,6,11023
29444,2017,Dodge,Charger,Sedan,Automatic,112708,awd,6,18784
36990,2016,Lincoln,Mkx,SUV,Automatic,64071,awd,7,9153
54999,2021,Dodge,Durango,SUV,Automatic,11351,awd,2,5675
11980,2015,Ford,Escape,SUV,Automatic,206858,fwd,8,25857
52590,2020,Toyota,Tacoma,Truck,Automatic,42434,4x4,3,14144
29990,2019,Nissan,Rogue,SUV,Automatic,55791,awd,4,13947
48849,2018,Jeep,Wrangler,SUV,Automatic,87052,4x4,5,17410
11495,2009,Subaru,Impreza,Sedan,Manual,171294,awd,14,12235
16975,2014,Volkswagen,Touareg,SUV,Automatic,205189,awd,9,22798
36489,2020,Mazda,Cx-5,SUV,Automatic,23914,awd,3,7971
17995,2014,Toyota,Corolla,Sedan,Automatic,105667,fwd,9,11740
